분류,플러그인명,한 줄 설명,사용 상황,주요 기능,대표 스킬,계정 연결,비용/플랜,주의사항
Productivity,Docusign,"Docusign을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Docusign 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Domotz (Preview),Domotz (Preview)을(를) 활용해 문서/생산성을(를) Codex에서 처리하는 플러그인입니다.,문서/생산성이(가) 필요한 작업에서 Domotz (Preview) 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.,"조회/검색/요약, 작성/수정/생성 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.",없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Dovetail ,"Dovetail 을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Dovetail  데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Egnyte,"Egnyte을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 Egnyte 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Google Calendar,"Google Calendar을(를) 활용해 일정 확인, 미팅 요약, 가용 시간 탐색, 데이터 분석, KPI 진단, 리포트/대시보드 작성을(를) Codex에서 처리하는 플러그인입니다.","일정 확인, 미팅 요약, 가용 시간 탐색, 데이터 분석, KPI 진단, 리포트/대시보드 작성이(가) 필요한 작업에서 Google Calendar 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: google-calendar, google-calendar-daily-brief, google-calendar-free-up-time, google-calendar-group-scheduler, google-calendar-meeting-prep.","google-calendar, google-calendar-daily-brief, google-calendar-free-up-time, google-calendar-group-scheduler, google-calendar-meeting-prep",필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,Google Drive,"Google Drive을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 Google Drive 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: google-docs, google-drive, google-drive-comments, google-sheets, google-slides.","google-docs, google-drive, google-drive-comments, google-sheets, google-slides",필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,Happenstance,"Happenstance을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 앱/웹/게임 개발 및 실행 환경 구성을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 앱/웹/게임 개발 및 실행 환경 구성이(가) 필요한 작업에서 Happenstance 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,외부 유료 플랜/API 과금 가능,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 외부 유료 플랜/API 과금 가능. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Help Scout,"Help Scout을(를) 활용해 메일 검색, 답장 초안 작성, 수신함 정리을(를) Codex에서 처리하는 플러그인입니다.","메일 검색, 답장 초안 작성, 수신함 정리이(가) 필요한 작업에서 Help Scout 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,HG Insights,"HG Insights을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무이(가) 필요한 작업에서 HG Insights 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,HighLevel,"HighLevel을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 HighLevel 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Jam,"Jam을(를) 활용해 데이터 분석, KPI 진단, 리포트/대시보드 작성을(를) Codex에서 처리하는 플러그인입니다.","데이터 분석, KPI 진단, 리포트/대시보드 작성이(가) 필요한 작업에서 Jam 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",시각화/보고서화 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Linear,"Linear을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Linear 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작성/수정/생성 중심. 대표 스킬: linear.,linear,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,Mem,Mem을(를) 활용해 문서/생산성을(를) Codex에서 처리하는 플러그인입니다.,문서/생산성이(가) 필요한 작업에서 Mem 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.,작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,외부 유료 플랜/API 과금 가능,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 외부 유료 플랜/API 과금 가능. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Meticulate,"Meticulate을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 시장/기업/투자 분석, 재무 데이터 검토을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무, 시장/기업/투자 분석, 재무 데이터 검토이(가) 필요한 작업에서 Meticulate 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Monday.com,"Monday.com을(를) 활용해 시장/기업/투자 분석, 재무 데이터 검토을(를) Codex에서 처리하는 플러그인입니다.","시장/기업/투자 분석, 재무 데이터 검토이(가) 필요한 작업에서 Monday.com 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Network Solutions,"Network Solutions을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Network Solutions 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Notion,"Notion을(를) 활용해 일정 확인, 미팅 요약, 가용 시간 탐색, 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","일정 확인, 미팅 요약, 가용 시간 탐색, 문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 Notion 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: notion-knowledge-capture, notion-meeting-intelligence, notion-research-documentation, notion-spec-to-implementation.","notion-knowledge-capture, notion-meeting-intelligence, notion-research-documentation, notion-spec-to-implementation",필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,Outlook Calendar,"Outlook Calendar을(를) 활용해 메일 검색, 답장 초안 작성, 수신함 정리, 일정 확인, 미팅 요약, 가용 시간 탐색을(를) Codex에서 처리하는 플러그인입니다.","메일 검색, 답장 초안 작성, 수신함 정리, 일정 확인, 미팅 요약, 가용 시간 탐색이(가) 필요한 작업에서 Outlook Calendar 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: outlook-calendar, outlook-calendar-daily-brief, outlook-calendar-free-up-time, outlook-calendar-group-scheduler, outlook-calendar-meeting-prep.","outlook-calendar, outlook-calendar-daily-brief, outlook-calendar-free-up-time, outlook-calendar-group-scheduler, outlook-calendar-meeting-prep",필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,PDF,"PDF을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업, 데이터 분석, KPI 진단, 리포트/대시보드 작성을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업, 데이터 분석, KPI 진단, 리포트/대시보드 작성이(가) 필요한 작업에서 PDF 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작, 시각화/보고서화 중심. 대표 스킬: pdf.",pdf,불필요,Codex 기능 범위 내,계정 연결 없이 로컬/번들 기능 중심으로 사용 가능. 비용/플랜: Codex 기능 범위 내. OpenAI 번들/로컬 런타임
Productivity,Presentations,"Presentations을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 Presentations 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: Presentations.",Presentations,불필요,Codex 기능 범위 내,계정 연결 없이 로컬/번들 기능 중심으로 사용 가능. 비용/플랜: Codex 기능 범위 내. OpenAI 번들/로컬 런타임
Productivity,Pylon,"Pylon을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Pylon 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.",없음,필요 가능성 높음,외부 유료 플랜/API 과금 가능,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 외부 유료 플랜/API 과금 가능. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Ranked AI,"Ranked AI을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무이(가) 필요한 작업에서 Ranked AI 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작성/수정/생성 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Responsive,Responsive을(를) 활용해 앱/웹/게임 개발 및 실행 환경 구성을(를) Codex에서 처리하는 플러그인입니다.,앱/웹/게임 개발 및 실행 환경 구성이(가) 필요한 작업에서 Responsive 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.,작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Rox,"Rox을(를) 활용해 CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무을(를) Codex에서 처리하는 플러그인입니다.","CRM, 영업 파이프라인, 계정/리드 조사, GTM 업무이(가) 필요한 작업에서 Rox 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Semrush,"Semrush을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 Semrush 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,SharePoint,"SharePoint을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 SharePoint 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: sharepoint, sharepoint-powerpoint, sharepoint-shared-doc-maintenance, sharepoint-site-discovery, sharepoint-spreadsheet-formula-builder.","sharepoint, sharepoint-powerpoint, sharepoint-shared-doc-maintenance, sharepoint-site-discovery, sharepoint-spreadsheet-formula-builder",필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음
Productivity,SignNow,"SignNow을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업이(가) 필요한 작업에서 SignNow 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,SkyWatch,"SkyWatch을(를) 활용해 이미지, 영상, 미디어, 디자인 콘텐츠 제작을(를) Codex에서 처리하는 플러그인입니다.","이미지, 영상, 미디어, 디자인 콘텐츠 제작이(가) 필요한 작업에서 SkyWatch 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,외부 유료 플랜/API 과금 가능,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 외부 유료 플랜/API 과금 가능. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음 / 배포/클라우드 사용량 과금 가능
Productivity,Spreadsheets,"Spreadsheets을(를) 활용해 문서, 표, 발표자료, 파일 기반 작업, 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","문서, 표, 발표자료, 파일 기반 작업, 코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Spreadsheets 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: Spreadsheets.",Spreadsheets,불필요,Codex 기능 범위 내,계정 연결 없이 로컬/번들 기능 중심으로 사용 가능. 비용/플랜: Codex 기능 범위 내. OpenAI 번들/로컬 런타임
Productivity,Teamwork.com,Teamwork.com을(를) 활용해 문서/생산성을(를) Codex에서 처리하는 플러그인입니다.,문서/생산성이(가) 필요한 작업에서 Teamwork.com 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.,조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,United Rentals,"United Rentals을(를) 활용해 일정 확인, 미팅 요약, 가용 시간 탐색, 데이터 분석, KPI 진단, 리포트/대시보드 작성을(를) Codex에서 처리하는 플러그인입니다.","일정 확인, 미팅 요약, 가용 시간 탐색, 데이터 분석, KPI 진단, 리포트/대시보드 작성이(가) 필요한 작업에서 United Rentals 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Productivity,Waldo,"Waldo을(를) 활용해 데이터 분석, KPI 진단, 리포트/대시보드 작성, 코드 저장소, 배포, 데이터베이스, 개발 워크플로을(를) Codex에서 처리하는 플러그인입니다.","데이터 분석, KPI 진단, 리포트/대시보드 작성, 코드 저장소, 배포, 데이터베이스, 개발 워크플로이(가) 필요한 작업에서 Waldo 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",빌드/실행/배포 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,외부 유료 플랜/API 과금 가능,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 외부 유료 플랜/API 과금 가능. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
Research,LaTeX,LaTeX을(를) 활용해 Research을(를) Codex에서 처리하는 플러그인입니다.,Research이(가) 필요한 작업에서 LaTeX 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.,"조회/검색/요약, 작성/수정/생성, 상호작용/화면 조작 중심. 대표 스킬: latex-compile, latex-doctor, texlive-runtime-installer.","latex-compile, latex-doctor, texlive-runtime-installer",확인 필요,확인 필요,확인 필요; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. OpenAI 번들/로컬 런타임
Security,Codex Security,"Codex Security을(를) 활용해 코드 저장소, 배포, 데이터베이스, 개발 워크플로, 보안 점검, 취약점 검토, 위험 관리을(를) Codex에서 처리하는 플러그인입니다.","코드 저장소, 배포, 데이터베이스, 개발 워크플로, 보안 점검, 취약점 검토, 위험 관리이(가) 필요한 작업에서 Codex Security 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.","조회/검색/요약, 작성/수정/생성, 빌드/실행/배포, 상호작용/화면 조작 중심. 대표 스킬: attack-path-analysis, deep-security-scan, finding-discovery, fix-finding, security-diff-scan.","attack-path-analysis, deep-security-scan, finding-discovery, fix-finding, security-diff-scan",확인 필요,확인 필요,확인 필요; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 서비스 정책 및 권한 확인 필요
Travel,FINN,"FINN을(를) 활용해 데이터 분석, KPI 진단, 리포트/대시보드 작성, 앱/웹/게임 개발 및 실행 환경 구성을(를) Codex에서 처리하는 플러그인입니다.","데이터 분석, KPI 진단, 리포트/대시보드 작성, 앱/웹/게임 개발 및 실행 환경 구성이(가) 필요한 작업에서 FINN 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",작업 보조 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,구독 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 구독 필요. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음 / 외부 구독 조건 확인 필요
Travel,WeatherPromise,"WeatherPromise을(를) 활용해 메일 검색, 답장 초안 작성, 수신함 정리을(를) Codex에서 처리하는 플러그인입니다.","메일 검색, 답장 초안 작성, 수신함 정리이(가) 필요한 작업에서 WeatherPromise 데이터나 기능을 불러오거나 결과물을 만들 때 사용합니다.",조회/검색/요약 중심. 내부 스킬 설명서가 없거나 커넥터 중심으로 동작.,없음,필요 가능성 높음,확인 필요,필요 가능성 높음; 외부 서비스 인증 또는 권한 확인 필요. 비용/플랜: 무료/유료 여부는 메타데이터만으로 단정 불가. 외부 앱/커넥터 인증이 필요할 수 있음 / 내부 스킬 설명서 없음
